id,Comment,Label,source_label
ext_02705,Sir nimagay salam,Non-Hate,Not_offensive
ext_02706,Adhi... Sprb acting. Olle avakashagalu sigli nimge. Idi team gu olled agli,Non-Hate,Not_offensive
ext_02707,#Shanvi_Srivatsava  #Rakshit_Shetty best pari forever   #Rashmika_Mandanna,Non-Hate,Not_offensive
ext_02708,Super guru est chennagi arta madisidira,Non-Hate,Not_offensive
ext_02709,Ella hantha hellodakke hagodilla eddaru erabhahudu e prapancha ne ondu maye yavudakku uttara sigodilla nambikene ella,Non-Hate,Not_offensive
ext_02710,1st time - chennag illan2nd time - parvagillan3rd time- addicted,Non-Hate,Not_offensive
ext_02711,Nirikshegu miri cinima agide my favorite movie love you,Non-Hate,Not_offensive
ext_02712,simple star fans adoru like madi,Non-Hate,Not_offensive
ext_02713,different but unique & epic song,Non-Hate,Not_offensive
ext_02714,Suuuuper D BOSS,Non-Hate,Not_offensive
ext_02715,Re release Maadi,Non-Hate,Not_offensive
ext_02716,Yintha movie pakka 100 days guru,Non-Hate,Not_offensive
ext_02717,All hands up nAnd one like,Non-Hate,Not_offensive
ext_02718,Nin prakhara yavdu hit movie in 2019.,Non-Hate,Not_offensive
ext_02719,#rashmikamandhana  bad girl,Hate,Offensive_Targeted_Insult_Individual
ext_02720,Highest liked video in sandalwood,Non-Hate,Not_offensive
ext_02721,Hindugale heege mathadudre bere caste avaru innu enen mathadalla,Hate,Offensive_Targeted_Insult_Group
ext_02722,Movie release aadmele matte pickup aaguthe,Non-Hate,Not_offensive
ext_02723,Doctor Avrige avana bahse hege gottu.,Non-Hate,Not_offensive
ext_02724,Super Anna ede Tara video s Madi super,Non-Hate,Not_offensive
ext_02725,@Mahesh Babu ninu Kalasipalya Sule fan alwa,Hate,Offensive_Targeted_Insult_Individual
ext_02726,En guru song nHowdoo huliyaaaa,Non-Hate,Not_offensive
ext_02727,Hai guru you tube nalli hest hesto video nodidde adre Nim thara yaru rost madilla.supero super ede thara video madtha eri..,Non-Hate,Not_offensive
ext_02728,@TROLL MONSTER_KANNADA nin yavano helake sule magane,Hate,Offensive_Targeted_Insult_Individual
ext_02729,Rakshit shetty Future superstar annoru Like madi,Non-Hate,Not_offensive
ext_02730,Dis like madirorige shradaanjali,Hate,Offensive_Targeted_Insult_Group
ext_02731,1.3k unlikes madiruvavru rashmika fans irbahoda 🤔 super song shetre slow poison song,Hate,Offensive_Targeted_Insult_Group
ext_02732,Super guru ninu,Non-Hate,Not_offensive
ext_02733,En heldhe guru,Non-Hate,Not_offensive
ext_02734,Bro ninge roost madakke baralla Rc ge nodi kali,Hate,Offensive_Targeted_Insult_Individual
ext_02735,complete kwatley guru ninu..,Non-Hate,Not_offensive
ext_02736,Very good song.....,Non-Hate,Not_offensive
ext_02737,movie was legendary. ninu itihasa baryoke bandirodu maga. kannada indutry history baredre eradu part irutte ondu rakshit baroku munche mattondu rakshit  bandadmele,Non-Hate,Not_offensive
ext_02738,Naavu iddivi nnnEe haadannu cover song prepare madtaidivi nn,Non-Hate,Not_offensive
ext_02739,Narayana song nodi bandavaru like Madi,Non-Hate,Not_offensive
ext_02740,Bro Adhu Hage Alla Yenu ilde Ondhu life start madidre yenu ansolla yella iddu kalkondu hege life lead madidre Novvu agutte so adhunna artha madkoli aste bcz avr best life Nodi e life ge bandirtare n avrge Acting bittu bere barolla adru ivru drive madtidare so great alva,Non-Hate,Not_offensive
ext_02741,Rite.... Bt avara personal adu.. problems en aitu anta namge gotilla ...yake hudgi mele hig coments mododu brother??? Nam sis ge idu agidre?? Nav en madtidvi??  Aur problems avaru solve modkonda aitu naaav sumne ivele overthinking madta idivi ...,Non-Hate,Not_offensive
ext_02742,magaluru kade kalsi avanannu .navu avanige maddu kodthive.,Non-Hate,Not_offensive
ext_02743,Instagram ali share madi avlna tag madi e math helu bro,Non-Hate,Not_offensive
ext_02744,@Ŕävîñđŕå_02_GøWđřú bro ah sule Nandhini atra yen matu bidi,Hate,Offensive_Targeted_Insult_Individual
ext_02745,Boss jote yaar chennagirtaro avrigella nam d boss fans yavaglu support made madtare alva bro,Non-Hate,Not_offensive
ext_02746,super aagide trailer.. 6th film nododu pakka,Non-Hate,Not_offensive
ext_02747,#ASN chitrakke olle dagli song atu adbuta reethili moodi bandide...,Non-Hate,Not_offensive
ext_02748,Dislikers Are rashmika fans maybe,Hate,Offensive_Targeted_Insult_Group
ext_02749,En guru edu song super,Non-Hate,Not_offensive
ext_02750,🤠Narayana swag 🤟ಗೆ ಯಾರು ಫಿದಾ ಆದ್ರಿ like maadi,Non-Hate,Not_offensive
ext_02751,Karavali king Rakshith Shetty fans frm Uttara kannada,Non-Hate,Not_offensive
ext_02752,Yaru thuldeepanna 🤣🤪,Hate,Offensive_Targeted_Insult_Individual
ext_02753,Badukina vastavakke hattiravada matugalu... Olledagli sir,Non-Hate,Not_offensive
ext_02754,sir in Mamata kotigobba,Non-Hate,Not_offensive
ext_02755,Wonderful movie Osm,Non-Hate,Not_offensive
ext_02756,ADBHUTHA  Sathya,Non-Hate,Not_offensive
ext_02757,All indians plz uninstall  chinese app,Non-Hate,Not_offensive
ext_02758,Shankar ashwath sir devaru  olledu madli sir nimge,Non-Hate,Not_offensive
ext_02759,Nee super guru......,Non-Hate,Not_offensive
ext_02760,Sir nam deshadalli political sari erbeku jati beda elde balbeku avaga devolop agbhdu,Non-Hate,Not_offensive
ext_02761,o my god wt a acting bro really my eyes are wet nice concept keep it up bro now a days alli avarage thumba bejar ago tara madatara jana naavu tilidu antavaru agi hag madidre hege heli naavu avara baavanegalige spandisibeku alva avaralli kuda thumba jana achive madidara tamil naadu alli oblu i.p.s agidale enu bala jana ne edara pls frds avarage naavu supportive agirbeku alva nice concept anna,Non-Hate,Not_offensive
ext_02762,Nijwaglu thumba chanagide,Non-Hate,Not_offensive
ext_02763,Bro super video bro... Eglaaaa adru buddhi barli namm e janagaligi,Non-Hate,Not_offensive
ext_02764,uff  kedu,Hate,Offensive_Targeted_Insult_Group
ext_02765,Anna nevu super,Non-Hate,Not_offensive
ext_02766,Karnataka ke bandu Kannada matadidna ane guru sullu avnu sooside madko bahudittu alvaa fake news,Hate,Offensive_Targeted_Insult_Individual
ext_02767,@King of King  na helalla ningantu helallaa 🤣🤣🤣🤣🤣,Hate,Offensive_Targeted_Insult_Individual
ext_02768,@punter 18 pakka,Non-Hate,Not_offensive
ext_02769,Really amazing song.....,Non-Hate,Not_offensive
ext_02770,Sandalwoodnalli  dhamaka mado avatara start agalide.,Non-Hate,Not_offensive
ext_02771,Those 1.2k dislikes are jealous kongas for sure🤣,Hate,Offensive_Targeted_Insult_Group
ext_02772,Super rost Anna,Non-Hate,Not_offensive
ext_02773,Super jai kanadiga,Non-Hate,Not_offensive
ext_02774,Satyana edu devare,Non-Hate,Not_offensive
ext_02775,Mettu tagand hodibeku soolemaklige soolerge avren chinadalliro mindrige hunttidira nimmoun t....u,Hate,Offensive_Targeted_Insult_Other
ext_02776,I like super guru edu edu video andare,Non-Hate,Not_offensive
ext_02777,Hands up Eddu charitra srustiso avatar a,Non-Hate,Not_offensive
ext_02778,En song ide,Non-Hate,Not_offensive
ext_02779,Yake jana ogtila andre bec of telegram app bec yala movie galu 1 week ge sigtide yalrugu phone ale nodtidare.tuu itara ole cinimas na yaru ogi nodtilwala anode bejaruu.ban the telegram appnPlzz,Hate,Offensive_Targeted_Insult_Other
ext_02780,I like you guru,Non-Hate,Not_offensive
ext_02781,@Nandi Parthasarathi ನಿ ಸೂಳೆ,Hate,Offensive_Targeted_Insult_Individual
ext_02782,12pm start madi 5pm complete madde,Non-Hate,Not_offensive
ext_02783,supper guruve liricys,Non-Hate,Not_offensive
ext_02784,OLA marma? leay thu OLA na promote maadoke isht dodd message haktyeno? D boooos fans na nodi kalthko.....avrella huttidaagle amman akkan antha pure kannada words kalthu bandirodu......,Non-Hate,Not_offensive
ext_02785,E story kelidre yent dukha kuda maribahudu very nice story,Non-Hate,Not_offensive
ext_02786,Varshakke 3 thagadu movie madi industry haal mado hero galu ondh kade adrenn3 Varsha kasta pattu ondhu olle film mado namma Rakshith Shetty haagu Yash innondh kade n,Hate,Offensive_Targeted_Insult_Group
ext_02787,Guru....I love you ....sakkathagi...hugithiya...maga...,Non-Hate,Not_offensive
ext_02788,Bro super bro allarigu artha agothara  alidira,Non-Hate,Not_offensive
ext_02789,Hemme aagutte sir. Neevu nijakku great,Non-Hate,Not_offensive
ext_02790,suvarna chanle nemge studio elva yvdo gujari jagadali madidira ade star actors agidre hege madtidra,Hate,Offensive_Targeted_Insult_Group
ext_02791,ravi kamakshi super,Non-Hate,Not_offensive
ext_02792,Edu yav game sir..,Non-Hate,Not_offensive
ext_02793,Kannadagru like here .Nama Kannada movie he estu craze edaa,Non-Hate,Not_offensive
ext_02794,@Nandi Parthasarathi ninamman shata kilaka helde baa antha gandu,Hate,Offensive_Targeted_Insult_Individual
ext_02795,#1.46 Bgm music super,Non-Hate,Not_offensive
ext_02796,Supper bro chenngi ugdidira.🤝🤝🤝,Non-Hate,Not_offensive
ext_02797,Sir nimmannu prathyakshavagi nodalu aaseyagutide sir nimma hattira ondu dina full kaala kaleyalu aase idhe aadre yenu maadudhu sir nimmannu bittu barudhu yochane maaduvaaga manassige bahala bahala kashsta aagutte sir  devaru nimma aasegalanella eederisaly,Non-Hate,Not_offensive
ext_02798,Adu support irodarinda,Non-Hate,Not_offensive
ext_02799,Yavalo bindu Gowda avulu Thu.......... Nan Ke................,Hate,Offensive_Targeted_Insult_Individual
ext_02800,Yen film  guru super,Non-Hate,Not_offensive
ext_02801,Bro nivu  supara,Non-Hate,Not_offensive
ext_02802,100% nija sir. Appaji tarah yaaru barolla.. ulidre kelavu snetaru bartaare.. Devru saha barolla..,Non-Hate,Not_offensive
ext_02803,@Manoj Kolya Neenobne heege heltirodna naan Keliddu.. Watch his Trailer and Teasers first,Non-Hate,Not_offensive
ext_02804,Superb Dancing step's,Non-Hate,Not_offensive
ext_02805,Idu charitre srutsiro song,Non-Hate,Not_offensive
ext_02806,@VARAPRASAD K K nin Amman thulle shaata bekaadre helu nin chulbort movie hair wig ge . Dagaar boss cutout bekaadre helu dappa  sodane hodkodtivi ondu maatu helu saaku haage shaatad haara redi maadustivi ashtu salalilla Andre helu mettin haara maadustivi dagaar fans nin Amman ganda dagaar soole maga Hale aanti iddange idaanallo avnige kodu bale,Hate,Offensive_Targeted_Insult_Individual
ext_02807,Super agi akidya guru step Nange eshta aithu dance nimge eshta aitha friends n,Non-Hate,Not_offensive
ext_02808,Super guru hinmele  nanu nimmn Abimani guru,Non-Hate,Not_offensive
ext_02809,Guru ell idde guru istu dina,Non-Hate,Not_offensive
ext_02810,Super duperrr hit,Non-Hate,Not_offensive
ext_02811,Yalla hero fans e movie naa support madtini annoru like madi,Non-Hate,Not_offensive
ext_02812,Superb  guru,Non-Hate,Not_offensive
ext_02813,Idu yaavdo tamil film remake guru,Hate,Offensive_Targeted_Insult_Group
ext_02814,Nivu deshada Ella moole moole bidade suttidira. Avaru hagella sikka sikka varigella kanisikolluvudilla,Hate,Offensive_Targeted_Insult_Individual
ext_02815,Yenu!¿ Taayganda na neenu? !!,Hate,Offensive_Targeted_Insult_Individual
ext_02816,astena sir innu sawlpa chanagi hellbekithu tik tok kalli galige super guru,Non-Hate,Not_offensive
ext_02817,Tik tok premigalu satthru,Hate,Offensive_Targeted_Insult_Group
ext_02818,Yenelbeko gothagtilla nim swabimanakke ondu Salam sir,Non-Hate,Not_offensive
ext_02819,@kinu0505 guru avnu darshan fan alla yash fanu,Hate,Offensive_Targeted_Insult_Individual
ext_02820,@Manjunath mtr,Non-Hate,Not_offensive
ext_02821,@TROLL MONSTER_KANNADA guru Bari mathadak aste yav sule makligu munde bandu mathadastu dhum Ella BOSS always King,Hate,Offensive_Targeted_Insult_Individual
ext_02822,Guru avrkina nine over agi adta  idiya,Hate,Offensive_Targeted_Insult_Individual
ext_02823,DOP and dance styles are lit,Non-Hate,Not_offensive
ext_02824,Oohegu meerida saahasa,Non-Hate,Not_offensive
ext_02825,lo Guys dislike madidhiralla enn yengrappa song madbeku antha swalpa heldrappa,Hate,Offensive_Targeted_Insult_Group
ext_02826,DIYA a awesome film... jana barodakke idraddu prachara swalpa kammi aythu annisthide..istu olle movie ge jana baralla andre bere reason yenide..kelavu films olledildidru kaali pracharadindle hit agatthe.,Hate,Offensive_Targeted_Insult_Group
ext_02827,@Nandi Parthasarathi kurukshethra Hindi version relies madoke helu first dubbing madi yak waste madthira,Hate,Offensive_Targeted_Insult_Group
ext_02828,@Pradip AR idhu remake all i am editor,Non-Hate,Not_offensive
ext_02829,Sir namma enne song gu support madi,Non-Hate,Not_offensive
ext_02830,Movie quality superb,Non-Hate,Not_offensive
ext_02831,Hands up 🤗,Non-Hate,Not_offensive
ext_02832,Amazing movie pls yellaru movie nodi,Non-Hate,Not_offensive
ext_02833,Yallo heno aythu anthane alva guru avnu sule maga,Hate,Offensive_Targeted_Insult_Individual
ext_02834,@Dhee Pu nin baayige .,Hate,Offensive_Targeted_Insult_Individual
ext_02835,Ee movieyinda dodda mattada success siguthhe Prajwal sirge.,Non-Hate,Not_offensive
ext_02836,100M AAgle bek ..,Non-Hate,Not_offensive
ext_02837,Avalu sule munde nam KarnatakanRakshith avarige sahaya madinPlz,Hate,Offensive_Targeted_Insult_Individual
ext_02838,yen song guru ...super,Non-Hate,Not_offensive
ext_02839,Darshan kacha thinogu sule magne,Hate,Offensive_Targeted_Insult_Individual
ext_02840,China copy maadi naawu maadbekilla.. jana alli khushyaagilla.. naadre niw helidralli tumba kelsa aagbeku.. bhaaratadalli adella maadodu janakku bekaagalla,Non-Hate,Not_offensive
ext_02841,Bindu lowda hidko ba nan lowda,Hate,Offensive_Targeted_Insult_Individual
ext_02842,Kharabbu Pogaru song Like - 317K,Hate,Offensive_Targeted_Insult_Other
ext_02843,kannadadha abimani jai karnataka all tha best comeback,Non-Hate,Not_offensive
ext_02844,Super roast but e pubg vedios yake sink madi roast madtira. Change madi,Hate,Offensive_Targeted_Insult_Group
ext_02845,@Vishal Shetty oh karch maadko hogu.... yello yaardo mundaav ikki sampadane maadirtya....,Hate,Offensive_Targeted_Insult_Individual
ext_02846,@Madan Kumar Mister Modan kumor..... ascar yenu nobal price,Non-Hate,Not_offensive
ext_02847,Enta super song,Non-Hate,Not_offensive
ext_02848,Ee song ond hava start madutee ansidrey like madi,Non-Hate,Not_offensive
ext_02849,Yes bro tiktok ban agbeku.,Non-Hate,Not_offensive
ext_02850,yake andre? D booos du kurishetra filam gay asker awold barbekittu. yak kotela? so d boos fens ee filam nodilla.....,Hate,Offensive_Targeted_Insult_Other
ext_02851,Raaja prathyaksha devatha ....,Non-Hate,Not_offensive
ext_02852,Nijvaaglu film na teaternalli nodade iroke sry. Innondu sari release madi,Non-Hate,Not_offensive
ext_02853,@Ŕävîñđŕå_02_GøWđřú super bro,Non-Hate,Not_offensive
ext_02854,Nam janane istu ond olle fresh song ge support madalla Bari same old tamte song iddiddre 10 million s madiroru,Non-Hate,Not_offensive
ext_02855,Rakshit Shettre... adbhuta kannada pada balike..devara haage bandu kannada chitrarangavannu badukisuttiddiri..,Non-Hate,Not_offensive
ext_02856,Togari tippa is greaterden,Non-Hate,Not_offensive
ext_02857,Best song love it,Non-Hate,Not_offensive
ext_02858,Nam deshadali jati satre desha uddara agothe ....nChunavanne barli nive nodi gothagothe Hindu...Muslim abbbaaa halka rajkarnnigallu...,Hate,Offensive_Targeted_Insult_Group
ext_02859,@shivaraj shivu Mathe Yavaglu Telugu Ge  yake saitare alllli erorela?,Hate,Offensive_Targeted_Insult_Individual
ext_02860,@shashikiran shetty BPL card irovru. Avrge ration kodlebeku nEducation alli free kottu support madbeku. Yestond jana rank togondirtare adre avrge dudiralla education madoke avrge free irbeku nnReservation poor people ge yak handre avru sariyagi study madoke hagiralla dudui tirtare jotege hodbeku nnDud irovru  hodtare,Non-Hate,Not_offensive
ext_02861,Matthomme namma kannada suputhra rks,Non-Hate,Not_offensive
ext_02862,En bgm guru chindi,Non-Hate,Not_offensive
ext_02863,Superb song hands up,Non-Hate,Not_offensive
ext_02864,Ammanagedi chindi voice l helidiya guru,Non-Hate,Not_offensive
ext_02865,Tippa janapad hasay chataki super,Non-Hate,Not_offensive
ext_02866,Bgm and dance super,Non-Hate,Not_offensive
ext_02867,Next shankar nag boss,Non-Hate,Not_offensive
ext_02868,i love rakshit anna. super movie sule rasmika mandan ge chappali le hodibeku,Hate,Offensive_Targeted_Insult_Individual
ext_02869,Lyrics Artha adoru Kay kaal aadsrappa,Non-Hate,Not_offensive
ext_02870,Thank you so much Dhevru,Non-Hate,Not_offensive
ext_02871,Superbb movie osm evthu movie nodied super,Non-Hate,Not_offensive
ext_02872,Tiktok mado gaandu s.. maklu,Hate,Offensive_Targeted_Insult_Group
ext_02873,Rashmika & vijay deverkonda haters like here,Hate,Offensive_Targeted_Insult_Group
ext_02874,Super song anna....liked it,Non-Hate,Not_offensive
ext_02875,Dance steppp supppperrrrrr,Non-Hate,Not_offensive
ext_02876,S true. Ivattina namma industry kathe idu...  but inmunde e eradu sensational movies inda next yavde olle movie bandru nam jana olle response kodtare ankotidini...  hage adre innu ollede,Non-Hate,Not_offensive
ext_02877,ಏನ್  ಪ್ರಾಸ  ಗುರು  ನಿಂದು 🤣nNkn deng devru madu tiktok na,Non-Hate,Not_offensive
ext_02878,@Gajendra hv neen en maadirodu mele,Hate,Offensive_Targeted_Insult_Individual
ext_02879,Sir neev adthidda game yavdu,Non-Hate,Not_offensive
ext_02880,Dubb Full movie in telugu,Non-Hate,Not_offensive
ext_02881,Mostly nimma mate keli tic tok ban agirbeku ಅಣ್ಣ ಏನಾದ್ರು ಆಗ್ಲಿ  ನಮ್ಮ  ಅಸೆ ನೆರವೇರಿತು tq u ಮೋದಿಜಿ,Non-Hate,Not_offensive
ext_02882,Sir Nimm Mathininda Navu Kalibeku Agirodu Ennu Thumba Ede.....nTqq U So Much...nHelth Na Channagi Nodkoli Sir...nGod Bless You,Non-Hate,Not_offensive
ext_02883,100 days pakka,Non-Hate,Not_offensive
ext_02884,Sari nivu video na roast madi adre madvaga pubg atava free fire games hakondo madbedi a games kooda Chinese,Non-Hate,Not_offensive
ext_02885,Krishana  shapa tatteleebeku,Non-Hate,Not_offensive
ext_02886,sanjukuamar chatnale ğy,Non-Hate,Not_offensive
ext_02887,Hindi song release madlilva?,Non-Hate,Not_offensive
ext_02888,Trend setter! Awesome!,Non-Hate,Not_offensive
ext_02889,Jeevana banda haage accept madtha sagtidira wish you good luck,Non-Hate,Not_offensive
ext_02890,D. Boss abhimani kadeyinda,Non-Hate,Not_offensive
ext_02891,Make avane srimanarayana part 2,Non-Hate,Not_offensive
ext_02892,ASN releasing onnKannada Dec 27nTelugu  Jan 1stnTamil Jan 3rdnMalayalam Jan 3rdnHindi Jan 17,Non-Hate,Not_offensive
